GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS1369313617,2022-03-20 09:47:53.893792,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Marsh Creek SP,L272015,H,"40.0675599","-75.719985",2022-03-18,15:07:00,obsr544551,S105118574,Stationary,P21,EBIRD,"245.0",,,"9.0","1",G8046577,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1365886219,2022-03-14 20:32:42.582987,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Longwood Gardens--Meadow Garden,L2212335,H,"39.8773368","-75.6677341",2022-03-14,09:28:00,obsr89518,S104839825,Traveling,P22,EBIRD,"57.0","1.207",,"6.0","1",G8019628,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1363203646,2022-03-11 17:10:05.457172,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Bryn Coed Preserve (closed Thursdays),L8284040,H,"40.1295087","-75.6086227",2022-03-01,18:08:00,obsr654303,S104625444,Traveling,P22,EBIRD,"48.0","0.563",,"10.0","1",G8003132,"0","1","0",,,Seen from parking lot at beginning of event
URN:CornellLabOfOrnithology:EBIRD:OBS1369454003,2022-03-19 09:59:42.074002,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Marsh Creek SP--West Side,L4026633,H,"40.064103","-75.729668",2022-03-18,17:44:00,obsr1605684,S105130372,Traveling,P22,EBIRD,"129.0","1.094",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1365941300,2022-03-14 19:49:49.672201,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,ChesLen Preserve (closed Thursdays),L1176606,H,"39.923916","-75.724318",2022-03-14,17:46:00,obsr1725226,S104844156,Traveling,P22,EBIRD,"116.0","4.011",,"2.0","1",G8020238,"0","1","0",,Wetlands loop,Female
URN:CornellLabOfOrnithology:EBIRD:OBS1363210748,2022-03-11 17:10:05.457172,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Bryn Coed Preserve (closed Thursdays),L8284040,H,"40.1295087","-75.6086227",2022-03-01,18:08:00,obsr1725226,S104626368,Traveling,P22,EBIRD,"48.0","0.563",,"10.0","1",G8003132,"0","1","0",,"Woodcock survey. After-hours access by special permission - preserve closed at sunset. Beautiful evening, cloudy, mid-40's. Great to hear woodcocks peenting!",Seen from parking lot at beginning of event
URN:CornellLabOfOrnithology:EBIRD:OBS1362369358,2022-03-10 15:23:20.871249,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,"Dupont Rd, Coatesville US-PA 39.92688, -75.82006",L13404410,P,"39.926875","-75.820059",2022-03-10,14:30:00,obsr662161,S104560125,Incidental,P20,EBIRD,,,,"1.0","0",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1365922990,2022-03-14 20:32:42.582987,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Longwood Gardens--Meadow Garden,L2212335,H,"39.8773368","-75.6677341",2022-03-14,09:28:00,obsr533458,S104842726,Traveling,P22,EBIRD,"57.0","1.207",,"6.0","1",G8019628,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1377053917,2022-03-28 13:24:59.348635,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Bryn Coed Preserve (closed Thursdays),L8284040,H,"40.1295087","-75.6086227",2022-03-01,18:08:00,obsr459787,S105781101,Traveling,P22,EBIRD,"48.0","0.563",,"10.0","1",G8003132,"0","1","0",,,Seen from parking lot at beginning of event
URN:CornellLabOfOrnithology:EBIRD:OBS1365709816,2022-03-18 12:38:00.723603,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Hibernia County Park--Chambers Lake,L865342,H,"40.0308266","-75.8571303",2022-03-14,07:00:00,obsr544551,S104824782,Traveling,P22,EBIRD,"491.0","1.979",,"7.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1358652469,2022-03-05 17:55:03.205976,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Bryn Coed Preserve (closed Thursdays),L8284040,H,"40.1295087","-75.6086227",2022-03-05,17:09:00,obsr1970070,S104248120,Traveling,P22,EBIRD,"43.0","1.77",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1357514736,2022-03-04 11:19:19.590381,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Bryn Coed Preserve (closed Thursdays),L8284040,H,"40.1295087","-75.6086227",2022-03-04,09:53:00,obsr543891,S104146593,Traveling,P22,EBIRD,"83.0","3.448",,"2.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1370361914,2022-03-20 09:47:53.893792,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Marsh Creek SP,L272015,H,"40.0675599","-75.719985",2022-03-18,15:07:00,obsr570868,S105210552,Stationary,P21,EBIRD,"245.0",,,"9.0","1",G8046577,"0","1","0",,EBNT Woodcock Wine & Cheese at Marsh Creek,
URN:CornellLabOfOrnithology:EBIRD:OBS1358505789,2022-03-05 15:05:24.267427,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Marsh Creek SP--West Side,L4026633,H,"40.064103","-75.729668",2022-03-05,13:51:00,obsr553706,S104232960,Traveling,P22,EBIRD,"73.0","3.347",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1371631198,2022-03-21 18:04:58.400848,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,ChesLen Preserve (closed Thursdays),L1176606,H,"39.923916","-75.724318",2022-03-21,13:37:00,obsr662161,S105321717,Traveling,P22,EBIRD,"151.0","5.32",,"1.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1360236918,2022-03-07 19:05:28.241597,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Longwood Gardens--Abbondi Property (restricted access),L503797,H,"39.8727917","-75.6859303",2022-03-07,07:45:00,obsr533458,S104383358,Traveling,P22,EBIRD,"165.0","3.862",,"6.0","1",G7988774,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1359494745,2022-03-06 15:47:26.93437,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,ChesLen Preserve (closed Thursdays),L1176606,H,"39.923916","-75.724318",2022-03-06,14:47:00,obsr432900,S104321412,Traveling,P22,EBIRD,"59.0","2.077",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1374566290,2022-03-25 17:48:47.479137,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Longview,L7539171,P,"39.9339085","-75.8321037",2022-03-25,17:11:00,obsr21578,S105567371,Stationary,P21,EBIRD,"22.0",,,"1.0","1",,"0","1","0",,,Gray ghost. Migrant.
URN:CornellLabOfOrnithology:EBIRD:OBS1376416077,2022-03-27 17:50:34.63384,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,"29.0",,,Bryn Coed Preserve (closed Thursdays),L8284040,H,"40.1295087","-75.6086227",2022-03-27,16:42:00,obsr1725226,S105729533,Traveling,P22,EBIRD,"65.0","2.83",,"2.0","1",G8082664,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1370031509,2022-03-19 21:02:36.923315,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clarion,US-PA-031,,"28.0",,,Ditz’s Field,L15740205,P,"41.347038","-79.383021",2022-03-19,15:32:00,obsr1683110,S105185948,Incidental,P20,EBIRD_PA,,,,"2.0","0",G8044495,"0","1","0",,,Adult male
URN:CornellLabOfOrnithology:EBIRD:OBS1372568772,2022-03-22 22:06:58.434633,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clarion,US-PA-031,,"28.0",,,Kahle Lake (Clarion Co.),L2407336,H,"41.2330386","-79.6459329",2022-03-21,16:55:00,obsr1215313,S105401070,Traveling,P22,EBIRD,"25.0","3.219",,"2.0","1",G8061019,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1378707565,2022-03-30 18:33:38.622697,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clarion,US-PA-031,,"28.0",,,Old Nick Farm,L18310049,P,"41.329022","-79.361268",2022-03-30,18:03:00,obsr1323959,S105919866,Incidental,P20,EBIRD_PA,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1369878671,2022-03-20 10:17:31.864943,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,"Male, Adult (1)",United States,US,Pennsylvania,US-PA,Clarion,US-PA-031,,"28.0",,,Ditz’s Field,L15740205,P,"41.347038","-79.383021",2022-03-19,15:32:00,obsr1323959,S105172071,Incidental,P20,EBIRD_PA,,,,"2.0","0",G8044495,"0","1","0",,Putting up another bluebird box,Adult male foraging
URN:CornellLabOfOrnithology:EBIRD:OBS1372609018,2022-03-22 22:06:58.434633,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clarion,US-PA-031,,"28.0",,,Kahle Lake (Clarion Co.),L2407336,H,"41.2330386","-79.6459329",2022-03-21,16:55:00,obsr39721,S105403803,Traveling,P22,EBIRD,"25.0","3.219",,"2.0","1",G8061019,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1364622680,2022-03-13 11:41:56.824505,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,"Male, Adult (1)",United States,US,Pennsylvania,US-PA,Clarion,US-PA-031,,"28.0",,,Pilgraheim Drive,L18101971,P,"41.236353","-79.596499",2022-03-13,11:39:00,obsr1323959,S104736408,Incidental,P20,EBIRD_PA,,,,"1.0","0",,"0","1","0",,,Adult male
URN:CornellLabOfOrnithology:EBIRD:OBS1363273282,2022-03-11 18:29:38.497944,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clarion,US-PA-031,,"28.0",,,Kestrel Box - Ditz's Field on Lickingville Rd,L14274643,P,"41.347059","-79.384342",2022-03-11,15:13:00,obsr1323959,S104631415,Incidental,P20,EBIRD_PA,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1371848961,2022-03-22 08:04:17.45315,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clarion,US-PA-031,,"28.0",,,Licking Drive -- Fields Across From Paula Judy's,L13148914,P,"41.321696","-79.369405",2022-03-21,10:27:00,obsr1323959,S105341598,Stationary,P21,EBIRD_PA,"10.0",,,"1.0","1",,"1","1","0",,,Adult male foraging over the field. Eventually flew up high and headed northwest
URN:CornellLabOfOrnithology:EBIRD:OBS1363263768,2022-03-11 21:36:17.569257,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,"Male, Adult (1); Unknown Sex and Age (1)",United States,US,Pennsylvania,US-PA,Clarion,US-PA-031,,"28.0",,,Kestrel Box - Ditz's Field on Lickingville Rd,L14274643,P,"41.347059","-79.384342",2022-03-11,14:06:00,obsr1323959,S104631541,Traveling,P22,EBIRD_PA,"27.0","0.322",,"1.0","1",,"0","1","0",,,Circling and then hunting
URN:CornellLabOfOrnithology:EBIRD:OBS1361054259,2022-03-08 15:52:46.434421,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clearfield,US-PA-033,,"28.0",,,Treasure Lake,L2802510,H,"41.1663786","-78.7234783",2022-03-08,14:43:00,obsr224129,S104454788,Traveling,P22,EBIRD,"68.0","10.392",,"2.0","1",,"0","1","0",,,"White rump patch obvious when it flew, low and fast,  over neighborhood yards"
URN:CornellLabOfOrnithology:EBIRD:OBS1372803845,2022-03-23 09:19:11.473758,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clearfield,US-PA-033,,"28.0",,,Clover Hill Rd,L18221183,P,"40.9961265","-78.4417634",2022-03-23,09:00:00,obsr243498,S105417225,Incidental,P20,EBIRD,,,,"3.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1360057779,2022-03-21 16:24:29.559225,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clearfield,US-PA-033,,"28.0",,,Kirk/Hayes Rds.,L12870401,H,"41.0746276","-78.6978387",2022-03-07,09:40:00,obsr441991,S104369546,Traveling,P22,EBIRD,"20.0","1.609",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1364821844,2022-03-13 15:02:51.908554,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clinton,US-PA-035,,"28.0",,,Mckinney Road,L8947298,P,"41.1629535","-77.3656571",2022-03-13,09:39:00,obsr112037,S104754637,Traveling,P22,EBIRD,"20.0","1.609",,"2.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1364559205,2022-03-13 10:56:32.914226,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clinton,US-PA-035,,"28.0",,,"436 McKinney Rd, Lock Haven US-PA 41.15775, -77.37158",L12965495,P,"41.157749","-77.371578",2022-03-13,10:21:00,obsr41393,S104731188,Traveling,P22,EBIRD,"17.0","2.115",,"1.0","1",,"0","1","0",,,"Very apparent, zipping around overhead through fields, Long body, long wings - definitive white tail patch"
URN:CornellLabOfOrnithology:EBIRD:OBS1355576785,2022-03-01 15:37:27.413447,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Clinton,US-PA-035,,"28.0",,,"1024 Hummingbird Lane, Lock Haven",L2227898,P,"41.182634","-77.372994",2022-03-01,12:45:00,obsr112037,S103984568,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1373572782,2022-03-24 12:04:09.109083,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Columbia,US-PA-037,,"28.0",,,"753 Lower Raven Creek Road, Benton, Pennsylvania, US (41.201, -76.354)",L18232433,P,"41.20085","-76.3544618",2022-03-24,11:34:00,obsr341100,S105482912,Traveling,P22,EBIRD,"3.0","0.756",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1378586094,2022-03-30 15:53:24.159954,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,US-PA_1125,"13.0",,,State Game Lands 214--Miller Ponds,L527306,H,"41.6061661","-80.4182804",2022-03-30,15:40:00,obsr39212,S105909773,Traveling,P22,EBIRD,"20.0","1.03",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1360859142,2022-03-08 12:23:59.991338,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,US-PA_1125,"13.0",,,State Game Lands 214--Miller Ponds,L527306,H,"41.6061661","-80.4182804",2022-03-08,11:19:00,obsr39212,S104435390,Stationary,P21,EBIRD,"45.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1359306785,2022-03-08 10:23:24.732443,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,US-PA_1129,"13.0",,,Conneaut Marsh--McMichael/Brown Hill Rd.,L733414,H,"41.587218","-80.2651531",2022-03-05,09:50:00,obsr733836,S104303185,Stationary,P21,EBIRD,"30.0",,,"2.0","1",G7983593,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1360341553,2022-03-07 17:32:39.743511,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,US-PA_1125,"13.0",,,State Game Lands 214--Miller Ponds,L527306,H,"41.6061661","-80.4182804",2022-03-07,16:28:00,obsr1484599,S104393474,Traveling,P22,EBIRD,"54.0","2.462",,"1.0","1",,"0","1","0",,35F and overcast.,
URN:CornellLabOfOrnithology:EBIRD:OBS1364618178,2022-03-17 10:34:35.039843,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,US-PA_1125,"13.0",,,State Game Lands 214--Miller Ponds,L527306,H,"41.6061661","-80.4182804",2022-03-11,16:43:00,obsr7108,S104736598,Traveling,P22,EBIRD_PA,"31.0","1.609",,"2.0","1",G8016188,"0","1","0",,"MH, RH",
URN:CornellLabOfOrnithology:EBIRD:OBS1355447704,2022-03-01 12:48:22.269729,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,US-PA_1125,"13.0",,,State Game Lands 214-- Wilson Rd. (restricted access),L6079585,H,"41.6009867","-80.4135168",2022-03-01,12:30:00,obsr186661,S103973917,Stationary,P21,EBIRD,"18.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1363198689,2022-03-11 16:49:38.924835,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,US-PA_1125,"13.0",,,State Game Lands 214--Miller Ponds,L527306,H,"41.6061661","-80.4182804",2022-03-11,15:57:00,obsr1484599,S104625257,Traveling,P22,EBIRD,"51.0","2.513",,"1.0","1",,"0","1","0",,"38F, overcast and light but steady snow beginning near the end of my visit.",
URN:CornellLabOfOrnithology:EBIRD:OBS1363963905,2022-03-17 10:37:42.443916,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,US-PA_1125,"13.0",,,State Game Lands 214--Miller Ponds,L527306,H,"41.6061661","-80.4182804",2022-03-12,14:54:00,obsr1698820,S104686402,Stationary,P21,EBIRD,"20.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1373597756,2022-03-24 12:22:34.143936,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,,"13.0",,,Woodcock Creek Park--dam,L1442994,H,"41.6986343","-80.1062292",2022-03-24,11:28:00,obsr1250700,S105484143,Traveling,P22,EBIRD,"54.0","1.647",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1359412382,2022-03-08 10:23:24.732443,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,US-PA_1129,"13.0",,,Conneaut Marsh--McMichael/Brown Hill Rd.,L733414,H,"41.587218","-80.2651531",2022-03-05,09:50:00,obsr494909,S104313153,Stationary,P21,EBIRD,"30.0",,,"2.0","1",G7983593,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1365230723,2022-03-17 10:34:35.039843,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,US-PA_1125,"13.0",,,State Game Lands 214--Miller Ponds,L527306,H,"41.6061661","-80.4182804",2022-03-11,16:43:00,obsr357488,S104787490,Traveling,P22,EBIRD_PA,"31.0","1.609",,"2.0","1",G8016188,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1365839951,2022-03-17 10:35:44.962486,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,US-PA_1129,"13.0",,,Conneaut Marsh--Custards,L1118415,H,"41.539466","-80.156938",2022-03-14,17:26:00,obsr1484599,S104836573,Stationary,P21,EBIRD,"35.0",,,"1.0","1",,"0","1","0",,54F and mostly clear.,White rump. Either juvenile or female.
URN:CornellLabOfOrnithology:EBIRD:OBS1372962653,2022-03-23 13:14:00.304835,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Crawford,US-PA-039,US-PA_1125,"13.0",,,State Game Lands 214--Miller Ponds,L527306,H,"41.6061661","-80.4182804",2022-03-23,13:06:00,obsr160352,S105431085,Stationary,P21,EBIRD,"7.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1367412630,2022-03-16 17:38:37.356951,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,Mud Level Rd.,L845692,H,"40.103026","-77.4951553",2022-03-16,17:27:00,obsr854385,S104960609,Traveling,P22,EBIRD,"11.0","7.242",,"2.0","1",G8027696,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1363193801,2022-03-11 16:49:06.326113,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,State Game Lands 169,L771614,H,"40.1623326","-77.4903327",2022-03-11,16:16:00,obsr89562,S104625188,Traveling,P22,EBIRD_PA,"15.0","1.078",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1379232243,2022-04-01 08:21:38.762277,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,Opossum Lake,L1292041,H,"40.2285629","-77.2795486",2022-03-31,12:39:00,obsr327429,S105962088,Stationary,P21,EBIRD,"81.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1367410619,2022-03-16 17:38:37.356951,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,Mud Level Rd.,L845692,H,"40.103026","-77.4951553",2022-03-16,17:27:00,obsr635136,S104960608,Traveling,P22,EBIRD,"11.0","7.242",,"2.0","1",G8027696,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1364898025,2022-03-14 15:59:32.5178,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Cumberland,US-PA-041,,"28.0",,,"243 Creekview Road, Newville, Pennsylvania, US (40.186, -77.442)",L9261908,P,"40.1864548","-77.4416158",2022-03-13,15:29:00,obsr376509,S104760530,Stationary,P21,EBIRD,"9.0",,,"4.0","1",,"1","1","0",,,Pics tba
URN:CornellLabOfOrnithology:EBIRD:OBS1382252438,2022-04-03 17:55:42.547285,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Dauphin,US-PA-043,,"28.0",,,State Game Lands 290--Haldeman Island,L664129,H,"40.4232979","-76.9942474",2022-03-19,08:25:00,obsr2903368,S106216169,Traveling,P22,EBIRD,"218.0","3.906",,"2.0","1",G8116344,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1373108000,2022-03-23 17:00:44.261748,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Dauphin,US-PA-043,,"28.0",,,State Game Lands 290--Haldeman Island,L664129,H,"40.4232979","-76.9942474",2022-03-23,15:55:00,obsr2826251,S105444356,Traveling,P22,EBIRD,"65.0","1.94",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1369899350,2022-03-19 19:31:25.596239,"7873",species,avibase-A091D50A,Northern Harrier,Circus hudsonius,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Dauphin,US-PA-043,,"28.0",,,State Game Lands 290--Haldeman Island,L664129,H,"40.4232979","-76.9942474",2022-03-16,09:18:00,obsr790419,S105173094,Traveling,P22,EBIRD,"191.0","8.691",,"2.0","1",G8043539,"0","1","0",,Spring peepers calling everywhere. Wood Frog group quacking also.,
